entity,predict,output
POI,ud yuono,ud yuono
POI,sd santa lucia,sd santa lucia
POI,toko bangunan persada,toko bangunan persada
POI,siti badri,siti badri
POI,komplek puri citra,komplek puri citra
POI,kelurahan semanan,kelurahan semanan
POI,toko kopi harum,toko kopi harum
POI,cluster mutiara,cluster mutiara
POI,fusija,fusija
POI,najwa cell,najwa cell
POI,toko warna jaya,toko warna jaya
POI,dorayaki addict,dorayaki addict
POI,wonoboyo finna tour dan travel,finna tour dan travel
POI,me water,me water
POI,stasiun bekasi,stasiun bekasi
POI,"lius eka brahma saputra, sh., m.kn.","lius eka brahma saputra, sh., m.kn."
POI,gg. bungsu,gg. bungsu
POI,buana impian 2,buana impian 2
POI,tk negeri 1 nanga tayap,tk negeri 1 nanga tayap
POI,taman bunga,taman bunga
POI,ho.biso,ho.biso
POI,dhodo tailor,dhodo tailor
POI,abim cell,abim cell
POI,rr motor,rr motor
POI,h. oban s,h. oban s
POI,azizah panglima,azizah
POI,komplek wiladatika,komplek wiladatika
POI,pusat alat bantu dengar indonesia,pusat alat bantu dengar indonesia
POI,rumahtiedye,rumahtiedye
POI,rm nan kanduang 2,rm nan kanduang 2
POI,cv. hsnet,cv. hsnet komputer pinggir
POI,simpang jaguang kuraitaji,simpang jaguang
POI,alun-alun bantarujeg,alun-alun bantarujeg
POI,palm spring regency,palm spring regency
POI,sendang pancuran,sendang pancuran
POI,toko airil,toko airil
POI,stasiun labuhan ratu,stasiun labuhan ratu
POI,sd negeri sirnagalih,sd negeri sirnagalih
POI,surya naga,surya naga
POI,tijex. cv,tijex. cv
POI,sedap rasa,sedap rasa
POI,toko bu nur,toko bu nur
POI,banjar dinas kanginan,banjar dinas kanginan
POI,mawar reklame,mawar reklame
POI,bagus rapi toko,bagus rapi toko
POI,warung solo indah,warung solo indah
POI,centro keramik batu alam,centro keramik batu alam
POI,xt square,xt square
POI,bukit ambassador,bukit ambassador
POI,putra danish kontraktor,putra danish kontraktor
POI,golf lake residence,golf lake residence
POI,balai rupih,balai rupih
POI,mi swasta wadi sofia,mi swasta wadi sofia
POI,rejeki baru travel,rejeki baru travel
POI,toko dea,toko dea
POI,alkah papk,alkah papk
POI,lapangan bola,lapangan bola
POI,halal mart hpai jatikarya,halal mart hpai jatikarya
POI,sun east mall,sun east mall
POI,amy cell,amy cell
POI,bengkel nusantara,bengkel nusantara
POI,dewa celuller,dewa celuller
POI,masjid baiturrohim,masjid baiturrohim
POI,mie ayam tiara,mie ayam tiara
POI,jembatan biru,jembatan biru
POI,toko qisty cipto,toko qisty
POI,honyen skynet,honyen sky
POI,btn hart indah,komp.
POI,maybank,maybank
POI,asrama pusdikintel ciomas,asrama pusdikintel
POI,as com,as com
POI,salon bu muji,salon bu muji
POI,eko,eko
POI,dokter laundry,dokter laundry
POI,lion studio,lion studio
POI,tk alhusna,tk alhusna
POI,pt. ria pria makmur,pt. ria pria makmur
POI,taman baru,taman baru
POI,print m,print m
POI,lapangan mtq perbaungan,lapangan mtq
POI,adail elektro,adail elektro
POI,kantor bkk cab puring,kantor bkk cab puring
POI,hade farma apotik,hade farma apotik
POI,pegadaian,pegadaian
POI,mursidin,mursidin
POI,perumahan kenari 2,perumahan kenari 2
POI,masjid at-taqwa,masjid at-taqwa
POI,toko ruben,toko ruben
POI,nex cell,nex cell
POI,warung kesegeran,warung kesegeran
POI,banjar dinas karang boma,banjar dinas karang boma
POI,sinar galih,ra persatuan islam
POI,klinik cmc citeureup medical centre,klinik cmc citeureup medical centre
POI,echa salon,echa salon
POI,herizai d,herizai d
POI,indomaret,indomaret
POI,graha barber shop,graha barber shop
POI,sd negeri padek 02 ulujami,sd negeri padek 02 ulujami
POI,bale yoga residence,bale yoga
POI,tb. interior gipsum,tb. interior gipsum
POI,wr. bu bu tum,wr. bu bu tum
POI,pelabuhan kali adem,pelabuhan kali adem
POI,barokah cellular,barokah cell
POI,eldije serbatik nanggalo,eldije serbatik
POI,wisma argo manunggal,wisma argo manunggal
POI,yakub cell,yakub cell
POI,tjw niu,tjw niu
POI,bidan essy,bidan essy
POI,toko alat musik griya permata gedangan,toko alat musik
POI,tk permata bunda,tk permata bunda
POI,vastysha store,vastysha store
POI,kavling polri,kavling polri
POI,palm court,palm court pc917
POI,jaya motor,jaya motor
POI,tk dwi warna,tk dwi warna
POI,toko sepatu kawan,toko sepatu kawan
POI,jembatan pulai,jembatan pulai
POI,polsubsektor,polsubsektor
POI,tk cempaka i,tk cempaka i
POI,lukit,lukit
POI,makmur motorindo wira,makmur motor
POI,depot air minum viola,depot air minum viola
POI,desa dewi sri,desa dewi sri
POI,stasiun ngadiluwih,stasiun ngadiluwih
POI,rusun cipinang besar selatan,rusun cipinang besar selatan
POI,fashion muslim,fashion muslim family5
POI,pak pian,pak pian
POI,kebun raya bali - lipi,kebun raya bali
POI,terminal banyumanik,terminal banyumanik
POI,cosmetik makassar seven star,cosmetik makassar seven star
POI,koto hiling,koto hiling
POI,uptd puskesmas klari,uptd puskesmas klari
POI,griya triasih,griya triasih
POI,shl 88 pt,shl 88 pt
POI,komplek puri citra,komplek puri citra
POI,pos metro,pos metro
POI,masjid baitul imanuel,masjid baitul iman
POI,soto sunda ibu restu,soto sunda ibu restu
POI,taman jangkrik,taman jangkrik
POI,q 01 cv nur as shaff,cv nur as shaff
POI,green bay,green bay
POI,mega mall batam,mega mall batam cen
POI,kalimanggis estd barber,estd barber shop
POI,perumahan sasak,perumahan sasak panjang permai
POI,toko dhf,toko dhf
POI,toko yati,toko yati
POI,graha pusaka,graha pusaka
POI,sushi hana manyar,sushi hana
POI,tpa abu bakar asshiddiq,tpa abu bakar asshiddiq
POI,lantai gf kings shopping center bandung upnormal coffe roaster,kings shopping center
POI,gunung burangrang,gunung burangrang
POI,taman ganesha,taman ganesha
POI,m a variasi mobil,m a variasi mobil
POI,dealer motorindo,dealer motor
POI,design creative,design creative
POI,soto mie bogor aa firman,soto mie bogor aa firman
POI,rajja batu cempaka panga,rajja batu cempaka panga
POI,ubm,ubm
POI,pasar rumput,pasar rumput
POI,gedung samwon,gedung samwon
POI,toko mebel 99,toko mebel 99
POI,kios ibu ami,kios ibu ami
POI,rawalele masjid nurul falahiyah,masjid nurul falah
POI,warkop om bob bontoala,warkop om bob
POI,smp negeri 4 satu atap botumoito hutamonu,smp negeri 4 satu atap botumoito
POI,lapangan sinom,lapangan sinom
POI,umang jaya sakti pt,umang jaya sakti pt
POI,salim,salim
POI,jasa prima,jasa prima
POI,agus,agus
POI,warkop gaspom banyuasin,warkop gaspom
POI,kp. bugis,kp. bugis
POI,toko jumrah,toko jumrah
POI,ra ar rahman,ra ar rahman
POI,seven apparel,seven apparel
POI,global mobil,global mobil
POI,yusho,yusho
POI,masjid al jufri,masjid al jufri
POI,toko nevada fashion,toko nevada fashion
POI,ruko kel sawit,glow aestetic
POI,gantangan rnr enterprise,gantangan rnr enterprise
POI,alifah busana & hijab,alifah busana & hijab
POI,bandar tinggi,bandar tinggi
POI,dana tunai bmr,dana tunai bmr
POI,jasa setrika baju salsabila,jasa setrika baju salsabila
POI,kp. kolelet,kp. kolelet
POI,kawakilan 2,kawakilan 2
POI,warung mbak lia,warung mbak lia
POI,baby shop,baby shop
POI,toko furniture,toko furniture
POI,tk marsudi siwi,tk marsudi siwi
POI,graha mitra,graha mitra
POI,rm mas ati,rm mas ati
POI,vin & wil,vin & wil
POI,dewi gipsum,dewi gipsum
POI,sonai kel.,sonai kel.
POI,kost putri puri yasmin,kost putri puri yasmin
POI,rumah bersalin asri,rumah bersalin asri
POI,noer warteg,noer warteg
POI,ud riski,ud riski
POI,in yu apotik,in yu apotik
POI,stasiun cisauk,stasiun cisauk
POI,lapangan tangsi,lapangan tangsi
POI,palm spring regency,palm spring regency
POI,jeramba karang,jeramba karang
POI,bank permata cabang pekalongan,ruko ex kodim
POI,dr. yudha,dr. yudha
POI,sahni,sahni
POI,cornelia residence,cornelia residence
POI,house of aa,house of aa
POI,komplek kristal garden residences,komplek kristal garden residences
POI,banjar dinas kawanan,banjar dinas kawanan
POI,aq. bahmin,aq. bahmin
POI,cluster tria adara residence 9,cluster tria adara residence 9
POI,warung kopislo,warung kopi
POI,afterall store,afterall store
POI,bi dan robiatul laila am keb,bi dan robiatul laila am keb
POI,alya,alya
POI,mis hidayatul islam,mis hidayatul islam kentengsari
POI,arumanis spa,arumanis spa
POI,astra jingga,sea food 22 astra jingga
POI,toko budi,toko budi
POI,perumahan kartika sejahtera inkopad tni ad,perumahan kartika sejahtera inkopad
POI,warung rafli,warung rafli
POI,ardena residence,ardena residence
POI,toko dua kembang,toko dua kembang
POI,butik mega abadi,butik mega abadi
POI,sunter icon,sunter icon
POI,jamu moro waras bapak endro,jamu moro waras bapak endro
POI,sae busana,beno sae busana
POI,dokter suherman,dokter suherman
POI,tb bumi abadi,tb bumi abadi
POI,oke shop,oke shop
POI,kusuma kamas setyawan,kusuma
POI,panglong asia maju,panglong asia maju
POI,toko evan titi papan medan deli,toko evan
POI,madrasah tsanawiyah al asror,madrasah tsanawiyah al asror
POI,alfa tower,alfa tower
POI,pantai galau pltu,pantai galau
POI,salon elvia,salon elvia
POI,mbak ita,mbak ita
POI,toko ibu ivan,toko ibu ivan
POI,renwi cell,renwi cell
POI,ds 99 kunci,ds 99 kunci mataram
POI,lkp srikandi mandiri,lkp srikandi mandiri
POI,bintang sidoraya. pta murah,bintang sidoraya. pt
POI,multi,multi
POI,wcs squad,wcs squad
POI,kantor notaris,kantor notaris
POI,kerupuk akho,kerupuk akho
POI,cluster acacia,cluster acacia
POI,dunia sport,dunia sport
POI,warung makan,warung makan daniswara
POI,lorong 1,topoyo 3
POI,perum bumi gemilang,perum bumi gemilang
POI,pijat ponorogo pak is,pijat ponorogo pak is
POI,warung udin,warung udin slamet
POI,foto copy sinar,foto copy sinar
POI,toko barita silitonga beli,toko barita silitonga
POI,bank central asia,bank central asia
POI,dokter ali m. siregar,dokter ali m. siregar
POI,yayasan ibu kartini,yayasan ibu kartini
POI,bandara wamena,bandara wamena
POI,villas tropic,villas tropic
POI,c-rutti,c-rutti
POI,masjid noor hidayah,masjid noor hidayah
POI,otista,otista
POI,annisa shop,annisa shop
POI,geprek bensu,geprek bensu
POI,adec cell,adec cell
POI,rosye jaya manunggal pt,rosye jaya manunggal pt
POI,kedoya green garden,kedoya green garden
POI,karang nunggal,karang nunggal
POI,pool primajasa,pool primajasa
POI,fifgroup,fifgroup
POI,musholla ainul yakin,musholla ainul yakin
POI,philips,philips
POI,warung satay,warung satay
POI,green residence,green residence
POI,toko riska,toko riska
POI,efa fax,efa fax
POI,anton,anton
POI,perumahan taman mutiara,perumahan taman mutiara
POI,memed cupang,memed cupang slipi
POI,griya husada asri,griya husada asri
POI,jembatan comal,jembatan comal
POI,warung johan,warung johan
POI,ayam goreng bakso sapi dan mie ayam pak br,ayam goreng bakso sapi dan mie ayam pak br
POI,musholla,musholla
POI,aryarayhanartra,aryarayhanartra
POI,vinyard kutabumi,vinyard kuta
POI,ud alam jaya abadi,ud alam jaya abadi
POI,nurhayati,nurhayati
POI,parti,parti
POI,sea mitra,sea mitra
POI,cewei bbq restaurant,cewei bbq restaurant
POI,soya kecil,soya kecil
POI,perumahan wahana,perumahan wahana
POI,purnama mebel arifin,purnama mebel
POI,dokter ettien,dokter ettien k
POI,punia minimal,minimal
POI,roemahkita-ho,roemahkita-ho
POI,taman buah,taman buah mekarsari
POI,toko ino serba,toko ino serba
POI,dl collection,dl collection
POI,rm. erna,rm. erna
POI,yayasan nurul islam,yayasan nurul islam
POI,warung nasi dewi sri,warung nasi dewi sri
POI,kampung sumur,kampung sumur
POI,rara oey salon,rara oey salon
POI,toko mainan anak murah,toko mainan anak murah
POI,pura penataran agung rinjani,pura penataran agung rinjani
POI,samping polres,samping polres
POI,bandar udara sentani,bandar udara sentani
POI,cluster pesona atlantis,pesona atlantis
POI,attha cell,attha cell
POI,pemalang fried chicken,pemalang fried chicken
POI,kantor pertanahan buleleng,kantor pertanahan buleleng
POI,griya mas matahari,griya mas matahari
POI,niken cell,niken cell
POI,new 100 seafood,new 100 seafood
POI,taman chrysant,taman chrysant
POI,rizky cell 207,rizky cell 207
POI,du lyon,du lyon
POI,pesona atlantis,pesona atlantis
POI,dua tujuh photography,dua tujuh photography
POI,nazar,nazar
POI,terminal kost dan homestay,terminal kost dan homestay
POI,cimb niaga spbu 55714 uad,cimb niaga spbu 55714 uad
POI,kelurahan duri kepa,kelurahan duri kepa
POI,taman chrysant,taman chrysant
POI,pdam,pdam
POI,warung makan dan pempek sutra cak mery,warung makan dan pempek sutra cak mery
POI,new 2828 fashion,new 2828 fashion
POI,perumahan viyasa valley,perumahan viyasa valley
POI,villa permata santi,villa permata santi
POI,masjid al. makmur,masjid al. makmur
POI,bengkel jaya motor,bengkel jaya motor
POI,komplek puri citra,komplek puri citra
POI,water garden,water garden
POI,indah rapi,indah rapi
POI,komplek polri cipinang atas,komplek polri cipinang atas
POI,de onetwosix,de onetwosix
POI,ud dwi nagri,ud dwi nagri
POI,toko indri,toko indri
POI,menara bri,menara bri
POI,klinik bidan sucitra,klinik bidan suci
POI,trijata nusa pt,trijata nusa pt
POI,rumah makan sheno,rumah makan sheno
POI,inaq litahep,inaq litahep
POI,toko besi rebon abadi,toko besi rebon abadi
POI,akademi perawat,akademi perawat kesehatan
POI,wawan,wawan
POI,minta ladies fashion,minta ladies fashion
POI,pasar induk tanah tinggi,pasar induk tanah tinggi
POI,dukuh atas bni,dukuh atas bni
POI,cluster cipondoh asri,cluster cipondoh asri
POI,terminal subang,terminal subang
POI,bima indah hotel,bima indah hotel
POI,toko agung jaya,toko agung jaya
POI,cak opior motor service,cak opior motor service
POI,mahkota sari cake,mahkota sari cake
POI,ab sat 16,ab sat 16
POI,taman kencana,taman kencana
POI,pasar pspt,pasar pspt
POI,cv. sidohita,cv. sidohita
POI,aspol spn,aspol spn
POI,frozen food,frozen food kelinci
POI,buana wijaya tokopi,buana wijaya toko
POI,casanova salon,casanova salon
POI,warung nasi goreng uyan,warung nasi goreng uyan
POI,apotik wahyu farma,apotik wahyu farma
POI,warkop pak ali,warkop pak ali
POI,warung makan ucok,warung makan ucok
POI,mahtum,mahtum
POI,perumahan taman duta,perumahan taman duta
POI,jambu tree residence,jambu tree residence
POI,musholla daruttaubah,musholla daruttaubah
POI,wijaya foto copy,wijaya foto copy
POI,imedia teks,imedia teks
POI,warung alisa,warung alisa
POI,theme park wisata merci,theme park wisata merci
POI,sam sound system,sam sound system
POI,anugrah abadi mobilindo,anugrah abadi mobil
POI,sun electric,sun electric
POI,tb global jaya,tb global jaya
POI,green bay,green bay
POI,sejahtera group,sejahtera group
POI,nirwana regency,nirwana regency
POI,toko mm,toko mm
POI,jembatan kembar,jembatan kembar
POI,yayasan bakorjas,yayasan bakorjas
POI,komplek karya baru permai,komplek karya baru permai
POI,taman lansia,taman lansia
POI,kantor akuntan publik,kantor akuntan publik drs. zulfikar ismail
POI,jne setia sejati,jne setia sejati
POI,stasiun ngadiluwih,stasiun ngadiluwih
POI,cafe om dores,cafe om dores
POI,warung mbae,warung mbae
POI,ud barokah,ud barokah
POI,mis f,mis f
POI,uzzy parfume,uzzy parfume
POI,capital bakery & cake,capital bakery & cake
POI,rachacha atjeh thai tea,rachacha atjeh thai tea
POI,apotek kenza farma,apotek kenza farma
POI,majelis taklim jawil huda wihara,majelis taklim jawil huda
POI,iva bakery & cake,iva bakery & cake
POI,smks teknologi industri,smks teknologi industri pinggir
POI,pt. rainbow asia posters,gedung graha antero
POI,karya tejebesash pt,karya tejebesash pt
POI,palm spring regency,palm spring regency
POI,kp.kawung rendeng,kawung rendeng
POI,merdeka cellular,merdeka cell
POI,walikota jakarta timur,walikota jakarta timur
POI,bpd,bpd
POI,jembatan gantung,jembatan gantung
POI,sd n tegal besar 02,sd n tegal besar 02
POI,adira motor,adira motor
POI,kbpr kalimasada,kbpr kalimasada
POI,pasawahan kel.,pasawahan kel.
POI,m khafis kh,m khafis kh
POI,gigi palsu,pemasangan gigi palsu adiy
POI,waroeng jujugan,waroeng jujugan
POI,masjid ngenep,masjid
POI,toko irza tamani toys,toko irza tamani toys
POI,mie jablay mba rodiana,mie jablay mba rodiana
POI,in box,in box
POI,gereja gerakan pantekosta,gereja gerakan pantekosta
POI,tb aneka makmur,tb aneka makmur
POI,pluit karang ayu barat,green bay
POI,hacienda mexicano,hacienda mexicano
POI,bengkel jagad motorindo,bengkel jagad motor
POI,warkop aa,warkop aa
POI,mmc studio,mmc studio
POI,toko nikita jaya,toko nikita jaya
POI,warung bukit,warung bukit
POI,cucianku laundry,cucianku laundry
POI,palm spring regency,palm spring regency
POI,toko t & d src grup kahen,toko t & d src grup
POI,sumur bor,sumur bor
POI,warung pedas,warung pedas
POI,dunia florist dokter wahidah ii,dunia florist
POI,anugerah cell,anugerah cell ac2
POI,penjahit libet,penjahit libet
POI,panatour & trans,panatour & trans
POI,matrik bimbel,matrik bimbel
POI,jotraco cv,jotraco cv
POI,pancoran barat,pancoran barat
POI,the colonial building,the colonial building
POI,sanggar sastra pujangga semesta,sanggar sastra pujangga semesta
POI,graha matapel,graha matapel
POI,palm spring regency,palm spring regency
POI,depot gloria,depot gloria
POI,toko stempel,toko stempel
POI,perumahan wahana,perumahan wahana
POI,deola donuts,deola donuts
POI,apotek sehat,apotek sehat
POI,batu surau,batu surau
POI,pondok karya agung,pondok karya agung
POI,sdn 1 ketileng,sdn 1 ketileng
POI,bundaran burung,bundaran burung
POI,pasirjati lea pringgabaya sf,lea pringgabaya sf
POI,perumahan wahana,perumahan wahana
POI,tk tunas bahagia,tk tunas bahagia
POI,kavling polri ampera,kavling polri ampera
POI,cv beta denso,cv beta denso
POI,azis collection,azis collection
POI,bunderan gobras,bunderan gobras
POI,yaska art,yaska art
POI,depo air minum q maila,depo air minum q maila
POI,khadijah jilbab,khadijah jilbab
POI,ujung tobaku,ujung tobaku kel.
POI,maia natural beauty care,maia natural beauty care
POI,graha pdsi,graha pdsi
POI,anjak',anjak'
POI,gerbang permai,gerbang permai
POI,jembatan parak calak,jembatan parak calak
POI,pasir buluh,pasir buluh
POI,mie ayam bengkel,17 mie ayam bengkel
POI,grage city mall,grage city mall
POI,susteran kelapa,susteran kelapa lima
POI,ela collection,ela collection
POI,pt. vitriana nusa karya,pt. vitriana nusa karya
POI,masjid jami al-karomah,masjid jami al-karomah
POI,ufiq sprei,ufiq sprei
POI,jamu herbal cap payung pusaka,jamu herbal cap payung pusaka
POI,kampung baru tebing,kampung baru tebing
POI,perumahan widodo kencana indah 2,perumahan widodo kencana indah 2
POI,agus elek mebel kalo dk,agus elek mebel kalo dk kalo
POI,komplek unisba,komplek unisba
POI,ra. wirya atm 52,eco ayam legit
POI,eco ayam legit,eco ayam legit
POI,terminal menanggal,terminal menanggal
POI,pritech cell,pritech cell
POI,mitra hadiprana,mitra hadiprana
POI,anindya,anindya
