entity,predict,output
POI,fahri cell,fahri cell
POI,gedung bri,gedung bri
POI,bayuwangi(sun east mall,sun east mall
POI,rukan golden green,golden green
POI,rukan golden green,dana cepat
POI,toko galon,toko galon
POI,kawasan berikat nusantara,kawasan berikat nusantara
POI,muvik teknik,muvik teknik
POI,muvik teknik,teluk nara
POI,persatuan umat islam,persatuan umat islam
POI,warkop anda,warkop anda
POI,warkop anda,kantor dpd ri perwakilan prov jabar
POI,tambang ayam,tambang ayam
POI,toko nasution,toko nasution
POI,toko harry,toko harry
POI,bawon,bawon
POI,tecstar,tecstar
POI,masjid daruttaqwa,taman makam pahlawan
POI,dilem sharp service kepanjen,sharp service kepanjen
POI,dilem sharp service kepanjen,tailor bali sujati group
POI,komplek asia mega mas,komplek asia mega mas
POI,perumahan new kraksaan land,perumahan new kraksaan land
POI,muslimah mutif,muslimah mutif
POI,golden vienna 2,golden vienna 2
POI,graha mustika,graha mustika
POI,tb. tunas mekar,tb. tunas mekar
POI,tb. tunas mekar,gambir 1
POI,tiying tutul,tiying tutul
POI,anggrek depot,anggrek depot
POI,pos malang,pos malang
POI,ud hanifah,ud hanifah
POI,sueph coffe,sueph coffe
POI,kampung sumur,kampung sumur
POI,kampung sumur,nagarawangi kel.
POI,perumahan permata,perumahan permata
POI,asrama pusdikzi,asrama pusdikzi
POI,masjid asy syuro,masjid asy syuro
POI,jakarta industrial estate pulogadung,jakarta industrial estate pulogadung
POI,bank ocbc nisp,bank ocbc nisp
POI,vibes sablon,vibes sablon
POI,vibes sablon,b raya
POI,vibes sablon,kelurahan benhil
POI,vibes sablon,flash laundry
POI,casablanca mansion,casablanca mansion
POI,wom finance,wom finance
POI,stasiun labuhan ratu,stasiun labuhan ratu
POI,stasiun labuhan ratu,palem semi
POI,islamic center kajen,islamic center kajen
POI,restoran sushi tei,margo city
POI,restoran sushi tei,batu akik yk
POI,virgo game,virgo game
POI,joy salon,halte kenten permai i
POI,joy salon,atika laundry and dry cleaning
POI,joy salon,raya cafe & resto
POI,toko ayu,toko ayu
POI,annariyah tahu enak,annariyah tahu enak
POI,perumahan viyasa valley,perumahan viyasa valley
POI,nasi gurih pak zul,nasi gurih pak zul
POI,meis salon,meis salon
POI,lotte mart,lotte mart
POI,lotte mart,mi swasta nu nurul haq
POI,lotte mart,ketut surtini
POI,taman decent,taman decent
POI,taman decent,pt kao
POI,optik provision,tugu kb kertapati
POI,citra raya residence,cluster pesona atlantis
POI,bojong menteng,bojong menteng
POI,terminal induk magetan,depan terminal
POI,gerbang permai,gerbang permai
POI,gerbang permai,taman patih sampun
POI,adly putri cell,adly putri cell
POI,al azhar syifa,al azhar syifa budi
POI,masyrukhin,masyrukhin
POI,warung ibu wawa,warung ibu wawa
POI,tk euis yuyu,tk euis yuyu
POI,warung widya,warung widya
POI,albest cell,albest cell
POI,albest cell,sd negeri 60
POI,yono motor,yono motor
POI,yono motor,puncak ratu
POI,nisa cell,nisa cell
POI,nisa cell,danareksa sid depok
POI,nisa cell,kompleks pt. semen indonesia (persero) tbk
POI,nisa cell,pras
POI,komplek bppt,komplek bppt
POI,toko barokah sri rejeki,toko barokah sri rejeki
POI,toko barokah sri rejeki,lion super indo pt
POI,komplek bapindo,komplek bapindo
POI,komplek bapindo,cita sumatera agung
POI,komplek bapindo,smart deal
POI,yyk motor,yyk motor
POI,nusa net medan,nusa net medan
POI,nusa net medan,tk pertiwi palar i
POI,nusa net medan,bakmi aloye
POI,kedai kopi ireng,kedai kopi ireng
POI,dolok merangir,dolok merangir
POI,srikandi diamond motor,srikandi diamond motor
POI,talang pancur,talang pancur
POI,talang pancur,pelayanan bpjs kesehatan
POI,komplek margaasih,komplek margaasih
POI,yamaha permata suka mulya,yamaha permata suka mulya
POI,toko kelontong,toko kelontong
POI,toko kelontong,nur fuad
POI,warung situ cigangsa,situ cigangsa
POI,langgar bina amarta,batumarta v
POI,rifky cell,rifky cell
POI,wisma monex,wisma monex
POI,suyati,suyati
POI,ud. seger mulia cerah,ud. seger mulia cerah
POI,ud. seger mulia cerah,kelurahan kalisari
POI,ud. seger mulia cerah,yayasan rumah rachel
POI,pasar yaahowu,pasar yaahowu
POI,buana impian 2,buana impian 2
POI,buana impian 2,metro parung
POI,buana impian 2,agen rokok sin
POI,warkop gardu,warkop gardu
POI,toko bangunan maju jaya,toko bangunan maju jaya
POI,kompleks industri hitachi,kompleks industri hitachi
POI,rm. risky,rm. risky
POI,rm. risky,agen resmi pt pos indonesia
POI,terminal pakusari,terminal pakusari
POI,rptra kampung indah lestari,rptra kampung indah lestari
POI,rptra kampung indah lestari,999 erna cake
POI,chici cell,chici cell
POI,jembatan kali pemali,jembatan kali pemali
POI,warung bang jo,warung bang jo
POI,musholla,musholla
POI,walikota jakarta utara,walikota jakarta utara
POI,walikota jakarta utara,obat diabetes melitus - diajoss
POI,nasi pecel lek kasih,nasi pecel lek kasih
POI,nasi pecel lek kasih,situ udik
POI,nasi pecel lek kasih,ngarai sianok
POI,toko kerajinan,toko kerajinan
POI,jembatan kuning,jembatan kuning
POI,slb co yayasan,slb co yayasan pendidikan luar biasa
POI,slb co yayasan,pkbm insan madani
POI,atm bri,atm bri
POI,dns advertising,dns advertising
POI,kedai telur,kedai telur
POI,kedai telur,kost v ito
POI,kawasan industri,kawasan industri
POI,king clong,king clong
POI,toko h uki,toko h uki
POI,toko h uki,kawasan bintang puspita dwi karya
POI,toko h uki,honda abus motor
POI,musholla putri,musholla putri
POI,musholla putri,podo
POI,rocky plaza hotel padang,rocky plaza
POI,rocky plaza hotel padang,adam wiratama
POI,rocky plaza hotel padang,wajik salak kanisa
POI,toko beras & sembako,toko beras & sembako
POI,toko beras & sembako,sd negeri tugu 4
POI,darmawan park,darmawan park
POI,tower sakura,tower sakura
POI,toko khoiri,toko khoiri
POI,toko khoiri,puncak mulya
POI,kawasan industri pier,kawasan industri pier
POI,tiga putri shop,tiga putri shop
POI,tiki,tiki
POI,mie ayam & bakso,mie ayam & bakso
POI,mie ayam dan bakso cjdw,mie ayam dan bakso cjdw
POI,toko asah,toko asah pisau serut
POI,lanud suryadarma kalijati,lanud suryadarma kalijati
POI,toko bu anwar,toko bu anwar
POI,toko bu anwar,bpk. subqi
POI,fathan.kids,fathan.kids
POI,fathan.kids,"tunju plaza, 2 lan 3"
POI,pratama com,pratama com
POI,pratama com,pondok jaya
POI,alun alun majenang,alun alun majenang
POI,indomaret,indomaret
POI,rm. bambu,rm. bambu
POI,rm. bambu,ms matrial
POI,rm. bambu,bkpm mekar sari
POI,kadai rahmat enjoy,kadai rahmat enjoy
POI,griya melati mas,griya melati mas
POI,griya melati mas,tk sinar lagoa indah
POI,nasi bebek bhok sahar,nasi bebek bhok sahar
POI,asrama polisi,samping asrama polisi
POI,warung kopi corner,warung kopi corner
POI,paradise resort,paradise resort
POI,sate madura bu siti,sate madura bu siti
POI,mie n rice seafood chinesse food,mie n rice seafood chinesse food
POI,toko pancing,toko pancing
POI,dokter gigi wirawati,dokter gigi wirawati
POI,toko helm,toko helm san san
POI,toko helm,toko nurfadilah
POI,toko bu yayah,toko bu yayah
POI,toko galon,toko galon
POI,toko nadabilsa,toko nadabilsa
POI,pasar tambunan,pasar tambunan
POI,anggrek salon,anggrek salon
POI,rm. barokah,rm. barokah
POI,rm. barokah,pondok benda
POI,murah jaya,murah jaya
POI,fira florist,fira florist
POI,tiki,tiki
POI,jembatan sungai dareh,jembatan sungai dareh
POI,heaven memorial park,heaven memorial park
POI,jangki,jangki
POI,nur abadi mobil,nur abadi mobil
POI,kedai juice,kedai juice arfa
POI,surya toserba,surya toserba
POI,komplek griya inti sentosa,komplek griya inti sentosa
POI,perum puri sampurna,perum puri sampurna
POI,angkringan 89,angkringan 89
POI,taman dayu,taman dayu
POI,joko service,joko service
POI,joko service,oby & co
POI,rs juanda-er,rs juanda-er
POI,terminal indihiang,terminal indihiang
POI,sakha salon,sakha salon
POI,sinar bintang,sinar bintang
POI,muara angke,muara angke
POI,muara angke,pasar sayung petak
POI,balines cellular,balines cellular
POI,balines cellular,toko pasar tidar
POI,balines cellular,bnn sumatera barat
POI,toko elektronik,toko elektronik
POI,pt. framas indonesia,kawasan industri
POI,depot air al kautsar,depot air al kautsar
POI,depot air al kautsar,kopi nusantara
POI,stasiun niru,stasiun niru
POI,stasiun niru,pbl bangli
POI,toko dadi,toko dadi merta
POI,stasiun palur,stasiun palur
POI,sun east mall,sun east mall
POI,ra miftahul huda,ra miftahul huda
POI,ra miftahul huda,clea tea bar and lounge
POI,padang halaban,padang halaban
POI,padang halaban,kios ari
POI,padang halaban,anis dhimas
POI,padang halaban,abang ban motor
POI,gedung graha dinamika,gedung graha dinamika
POI,terminal cangkiran brt,terminal cangkiran
POI,ksu bahagia,ksu bahagia
POI,ksu bahagia,toko carin scraf
POI,ksu bahagia,lubuk alung
POI,dk busana,dk busana
POI,kedai kuring,kedai kuring
POI,kedai kuring,rumah batu
POI,toko jamu tresna,toko jamu tresna
POI,wk ucrit,wk ucrit
POI,griya kartaraharja,griya kartaraharja
POI,komplek reklamasi,komplek reklamasi pantai
POI,komplek reklamasi,stasiun tanjung barat
POI,komplek reklamasi,sd negeri 107ix lopak alai
POI,denys studio photo,denys studio photo
POI,toko indiriani,toko indiriani
POI,toko indiriani,sate keyla
POI,toko indiriani,pt. andhini sari lestari
POI,toko indiriani,gigieat cake
POI,sri indrapura,sri indrapura
POI,juice ss,juice ss
POI,rin's resto,rin's resto
POI,the best cafe,the best cafe
POI,the best cafe,maluk.sumbawa barat
POI,mie ayam mbah kemat,mie ayam mbah kemat
POI,palm spring regency,palm spring regency
POI,masnik,masnik
POI,rizky cell,rizky cell
POI,stasiun klaten,stasiun klaten
POI,ibas print,ibas print
POI,toko citra,toko citra
POI,toko citra,buntulia barat
POI,toko citra,budi sukma
POI,toko citra,pasar ciawi
POI,komplek puri citra,komplek puri citra
POI,grage mall,grage mall cirebon
POI,bank bni,bank bni
POI,cimb niaga,cimb niaga
POI,toko adam,toko adam
POI,warung tulung agung,warung tulung agung
POI,pondok karya agung,pondok karya agung
POI,terminal terpadu langsa,terminal terpadu langsa
POI,premiere office park,ad premiere office park
POI,36 motor,36 motor
POI,kebayoran villas,kebayoran villas
POI,bakso dan tahu gecot bu suko,bakso dan tahu gecot bu suko
POI,pasar pspt,pasar pspt
POI,pasar pspt,sd negeri surakarya 03
POI,pasar pspt,arak coffee laba penestanan
POI,pasar pspt,taman suropati
POI,sami rahayu. pd,sami rahayu. pd
POI,tamar butik,tamar butik
POI,kawasan industri,kawasan industri
POI,toko adinna,toko adinna
POI,bandung style,bandung style
POI,apotek labouratorium klinik,apotek labouratorium klinik
POI,toko ku,toko ku
POI,toko ku,deny pets
POI,akhas,akhas
POI,komplek graha cipacung,komplek graha cipacung
POI,komplek graha cipacung,fiforlif
POI,ooh,ooh
POI,ooh,camp ngalih selah
POI,ooh,kusen ndut
POI,komplek karya baru permai,komplek karya baru permai
POI,lc subak aya,lc subak aya
POI,akasia,chin che
POI,tirta planet biru,tirta planet biru
POI,tirta planet biru,desa nelayan
POI,kopi rakyat 2,kopi rakyat 2
POI,perumahan griya parahita,perumahan griya parahita
POI,perumahan griya parahita,jln. bsr
POI,musholla nurul iman,musholla nurul iman
POI,bank negara indonesia,bank negara indonesia
POI,jembatan tinggi,jembatan tinggi
POI,tradeswin global. pt,tradeswin global. pt
POI,mie baso putra barbas,helipad cipasung
POI,mie baso putra barbas,taman chrysant
POI,inaq adi,inaq adi
POI,team pangkas,team pangkas mantap ii
POI,sate pak lubah,sate pak lubah
POI,luvary,luvary
POI,luvary,seek clothing
POI,pempek olin,pempek olin
POI,cv. sinar alam,cv. sinar alam
POI,cv. sinar alam,ida bagus ramen
POI,cv. sinar alam,batas kota
POI,cv. sinar alam,vivian lee
POI,nosu kel.,nosu kel.
POI,nosu kel.,raudhatul athfa (ra) mukti mulia
POI,sdn sukapura 01,sdn sukapura 01
POI,bakmi tebet,bakmi tebet
POI,bakmi tebet,bkg kam universitas terbuka
POI,bakmi tebet,raja permak
POI,es buah segar & aneka juice,es buah segar & aneka juice
POI,apotek anna,apotek anna
POI,apotek anna,lpk fitta
POI,citraland vittorio,citraland vittorio
POI,om zein store,om zein store
POI,hidden valley hills,hidden valley hills
POI,hidden valley hills,bank agro
POI,perum pondok bumi gemilang,perum pondok bumi gemilang
POI,perum pondok bumi gemilang,jne
POI,rejeki bni taplus,rejeki bni taplus
POI,sd batupapan,sd batupapan
POI,sd batupapan,kim 1
POI,sd batupapan,pondok tjandra indah
POI,warung makan restu ibu,warung makan restu ibu
POI,warung makan restu ibu,dairoh bt kijan
POI,restoran pringsewu,ex. gedung oei
POI,komplek bea cukai,komplek bea cukai
POI,komplek bea cukai,kantor pbb
POI,warung makan,warung makan
POI,kios mukti,kios mukti
POI,kios mukti,maju jaya ban
POI,toko dos dan plastik,toko dos dan plastik
POI,toko marni,toko marni
POI,sri rahayu toko,sri rahayu toko
POI,perum griya mukti,perum griya mukti
POI,perum griya mukti,haz fruits
POI,komplek bppt,komplek bppt
POI,al manshuriyyah kalideres,al manshuriyyah kalideres
POI,besar akbar,besar akbar
POI,besar akbar,tks htkp lawe sigala gala
POI,kedai relax,kedai relax
POI,kayu tinggi,kayu tinggi
POI,perumahan indah sejahtera 4,perumahan indah sejahtera 4
POI,kebayoran villas,kebayoran villas
POI,kebayoran villas,sd negeri hanjuang 1 bungbulang
POI,zona kiev,taman krakatau zona kiev
POI,zona kiev,baloi view
POI,montana hills 5 no.6,taman dayu
POI,indomaret,indomaret
POI,perum cijerah,perum cijerah
POI,aris collection,aris collection
POI,aris collection,peter f saerang salon
POI,surya toserba,surya toserba
POI,alfamart,alfamart
POI,alfamart,alfamart
POI,alfamart,kontrakan pintu
POI,bakso irmas,bakso irmas
POI,ud. suyanto,ud. suyanto
POI,terminal cileungsi,terminal cileungsi
POI,smp pgri pule,smp pgri pule
POI,smp pgri pule,pt dwi tunggal citra aryaguna
POI,warung babe,warung babe
POI,pangkalan jati,pangkalan jati
POI,haeriah,haeriah
POI,sdn 01 gununghejo,gunung hejo
POI,bubur ayam mbak tarti,bubur ayam mbak tarti
POI,toko deli jaya,toko deli jaya
POI,combatmuaythaicamp,combatmuaythaicamp
POI,perum bumi gemilang,perum bumi gemilang
POI,perum bumi gemilang,mh lumban tora
POI,perum bumi gemilang,sdn wonokromo 1
POI,perum bumi gemilang,bandara tambolaka
POI,agashi cell,agashi cell
POI,agashi cell,istana lamps
POI,lapangan kartaraharja,lapangan kartaraharja
POI,ud putra jaya diesel,ud putra jaya diesel
POI,depot air minum isi ulang tirta abadi,depot air minum isi ulang tirta abadi
POI,cubik house,cubik house
POI,pt rkwm,pt rkwm
POI,toko water,toko water melon
POI,deli bahagia mandiri pt,deli bahagia mandiri pt
POI,hans motor,hans motor
POI,bobi reflexy and spa,bobi reflexy and spa
POI,lapangan madu,lapangan madu
POI,kios najwa,kios najwa
POI,ruko harco,ruko harco mangga dua
POI,toko habibie,toko habibie
POI,toko cellular,toko cellular
POI,toko cellular,rawa selatan
POI,yayasan panti asuhan mulia kasih simalem,yayasan panti asuhan mulia kasih simalem
POI,yayasan panti asuhan mulia kasih simalem,ahad international
POI,warung pecel lele & pulsa,warung pecel lele & pulsa yoan
POI,taman mini indonesia indah,taman mini indonesia indah
POI,taman mini indonesia indah,odong odong setia mekar muda
POI,alfamrt x497 hjw2 hanj,alfamrt x497 hjw2 hanj
POI,perumahan wahana,perumahan wahana
POI,jembatan gantung,jembatan gantung
POI,samping bee hotel,samping bee hotel
POI,modie cell,modie cell
POI,modie cell,toko iyam
POI,modie cell,sdn pon rumput
POI,modie cell,rusun blok 43
POI,modie cell,dokter joyce maya
POI,komplek room sahara,komplek room sahara
POI,komplek room sahara,pondok jaya
POI,stasiun purwosari,stasiun purwosari
POI,terminal patrol dishub,terminal patrol
POI,cinango motor,cinango motor
POI,perumahan andalusia garden,perumahan andalusia
POI,perumahan andalusia garden,taman kanak kanak kanisius immakulata
POI,perumahan satya asri,perumahan satya asri
POI,perumahan satya asri,villa salma
POI,toko alik,toko alik jaya
POI,mie ayam janda,mie ayam janda
POI,perum cimanggung permai,perum cimanggung permai
POI,mega lestari residence,mega lestari residence
POI,hesti,hesti
POI,lapis talas bogor,lapis talas bogor
POI,jembatan cilaki,jembatan cilaki
POI,pak rifan,pak rifan
POI,pak rifan,rnb law firm
POI,pak rifan,shopi busana
POI,toko kebaya,toko kebaya
POI,aochi net,aochi net
POI,pasar rumput,pasar rumput
POI,kp.lebak jero,lebak jero
POI,toko amanah,toko amanah irsyad
POI,toko amanah,toko besi tiga jaya
POI,toko amanah,noble
POI,toko amanah,wonosari trans
POI,total persada,persada raya
POI,cuci steam fahmi,cuci steam fahmi
POI,pt. gemilang maju texindotama,pt. gemilang maju texindotama
POI,toko fajar baru,toko fajar baru
POI,hacienda mexicano,hacienda mexicano
POI,komplek kpkb,komplek kpkb
POI,pasar rumput,pasar rumput
POI,warung tepi sari,warung tepi sari
POI,warung tepi sari,mekar jaya usaha
POI,suriyah,suriyah
POI,cafe dan kopi,m - 88 cafe dan kopi
POI,rusunawa kisaran,rusunawa kisaran
POI,toko abi tani,toko abi tani
POI,graha indah,graha indah
POI,perumahan indah sejahtera 4,perumahan indah sejahtera 4
POI,toko roda,toko roda
POI,kolam renang rocks,kolam renang rocks
POI,delta emas,delta emas
POI,grage mall,grage mall
POI,chandra mart,chandra mart
POI,afif pulsa,afif pulsa
POI,taman bungkul,taman bungkul
POI,taman bungkul,air minum biru
POI,toko anisa ( oleh-oleh garut ),toko anisa ( oleh-oleh garut )
POI,arena net,arena net
POI,soto ayam rahmat,soto ayam rahmat
POI,tri jaya motor,tri jaya motor
POI,kampus ipb dramaga,kampus ipb
POI,pelabuhan sungai duku,pelabuhan sungai duku
POI,pelabuhan sungai duku,pangkalan lpg ud. sinar harapan jaya
POI,apotek prima,apotek prima
POI,alun-alun garut,alun-alun garut
POI,alun-alun garut,toko fina
POI,kp. lembur sawah,kp. lembur sawah
POI,kp. lembur sawah,aus firdaus
POI,ud adi guna,ud adi guna
POI,toko beras,toko beras 5a
POI,toko beras,gunung pati apotik
POI,puncak mulya,puncak mulya
POI,habitat terrace residence,habitat terrace residence
POI,perum maya persada,perum maya persada
POI,perum maya persada,grand line
POI,perum maya persada,celungan rt.4
POI,dapur ema,islamic village
POI,rm bu ning,rm bu ning
POI,rm bu ning,puspa wijaya
POI,lippo cyber park,lippo cyber park
POI,laksana permai,perumahan laksana permai 2
POI,muhyanto,muhyanto
POI,perum griya kencana,perum griya kencana
POI,cornelia residence,cornelia residence
POI,minggarharjo kel.,minggarharjo kel.
POI,liza shop,liza shop
POI,komplek pelangi,komplek pelangi
POI,komplek pelangi,thamrin 10
POI,komplek pelangi,centre point mall
POI,komplek pelangi,btn lama
POI,arcadia park,arcadia park
POI,cluster delima,cluster delima
POI,cluster delima,rm suka hati
POI,pasir muncang,pasir muncang
POI,pegadaian,pegadaian
POI,abang lombok ijo,seto abang lombok ijo
