entity,predict,output
POI,alliance fran?aise medan,alliance fran?aise medan
POI,warung bu ketut,warung bu ketut taman
POI,kedai kopi punokawan,kedai kopi punokawan
POI,park residence,pasar laris
POI,algi cell,algi cell
POI,g fld,fld
POI,sahabat timor,sahabat timor
POI,pantas collection,pantas collection
POI,zul florist,zul florist
POI,moneygram,moneygram
POI,kontrakan oren ibu susi,kontrakan oren ibu susi
POI,rumah buah,rumah buah
POI,rumah kedua nongkrong,rumah kedua nongkrong
POI,bk 3,bk 3
POI,mangga dua square,mangga dua square
POI,warung bapak aang,warung bapak aang
POI,sun east mall,sun east mall
POI,grasirad,grasirad
POI,sumur bor,sumur bor
POI,hutan kera nepa,hutan kera nepa
POI,c&f perfumery,c&f perfumery
POI,persada mas,persada mas
POI,dirla fashion,dirla fashion
POI,supardi,supardi
POI,orchid town house,kavling pupuk kujang
POI,eurindo combined. pt,eurindo combined. pt
POI,tb managam,tb managam
POI,tebing karya mandiri,tebing karya mandiri
POI,bakso thik thok pak maman,bakso thik thok pak maman
POI,stand delfi,stand delfi
POI,perumnas cibeber,perumnas cibeber
POI,gunung pangilun,gajah mada
POI,lebak jero,lebak jero
POI,perumahan permata harmoni,perumahan permata harmoni
POI,alvana soap qianzy,alvana soap qianzy
POI,agen air minum tras,agen air minum tras
POI,de farda,de farda
POI,jaya wijaya. cv,jaya wijaya. cv
POI,m. ariyanto,m. ariyanto
POI,masjid alfadhal,masjid alfadhal
POI,indomaret,indomaret
POI,aqiqoh,aqiqoh
POI,son,son haji
POI,smpn 15 batanghari,smpn 15 batanghari
POI,jito,jito
POI,syahidin,goa latea
POI,toko goalstation,toko goalstation
POI,bintang timbul super,bintang timbul super
POI,pangalengan tour and travel,pangalengan tour and travel
POI,kebun ambalutu,kebun ambalutu
POI,service dynamo,service dynamo
POI,stasiun caruban,stasiun caruban
POI,rai grafika,rai grafika
POI,batik tulis h dan z,batik tulis h dan z
POI,terminal kampung rambutan,terminal kampung rambutan
POI,ciptadi,ciptadi
POI,fajar karya,fajar karya
POI,puskesmas lengis,puskesmas lengis
POI,masakan padang nusantara,masakan padang nusantara
POI,taman ventura indah 2,taman ventura indah 2
POI,penny furniture,penny furniture
POI,mi assalafiya,mi assalafiya
POI,kantor dinas kesehatan,kantor dinas kesehatan
POI,larisa residence,larisa residence
POI,luthfiyah foto copy,luthfiyah foto copy
POI,kripik gede,kripik gede
POI,toko pulsa,toko pulsa
POI,teras country residence,teras country residence
POI,komplek telkom griya satwika,komplek telkom griya satwika
POI,setia motor,setia motor
POI,toko lesi,toko lesi
POI,olivia salon,olivia salon
POI,dadi mulyo motor,rejo dadi mulyo motor
POI,kios wawan,kios wawan
POI,sriwijaya air,sriwijaya air
POI,asrama pusdikzi,asrama pusdikzi
POI,gaya baru,gaya baru
POI,perumahan wahana,perumahan wahana
POI,rama sinta jaya,rama sinta jaya
POI,warung merta sari,warung merta sari
POI,komplek telkom griya satwika,komplek telkom griya satwika
POI,ade collection,ade collection
POI,cv. agung mulia,cv. agung mulia
POI,situ cibubuhan,situ cibubuhan
POI,padi resto dan cae,padi resto dan cae
POI,sebelah apotek,apotek ada 24
POI,west dewata tour & travel,west dewata tour & travel
POI,mega lestari residence,mega lestari residence
POI,medan agung cv,medan agung cv
POI,raffi parfume,raffi parfume
POI,atm bri,atm bri
POI,smk yabhinka,smk yabhinka
POI,ud imin,ud imin
POI,heavenland park,heavenland park
POI,cv berkat agung,cv berkat agung
POI,toko bagas,toko bagas
POI,cokro square,cokro square
POI,wanto,wanto
POI,koperasi pawirejo,koperasi pawirejo
POI,pelangi cell,pelangi cell
POI,toko bandar baru 1,toko bandar baru 1
POI,lippo village,lippo village
POI,tkq & tpq al-ghozali,tkq & tpq al-ghozali
POI,walikota jakarta timur,walikota jakarta timur
POI,bina marga,bina marga
POI,santana gody building,santana gody building
POI,nasi goreng goyang lidah,nasi goreng goyang lidah
POI,warteg restu bunda,warteg restu bunda
POI,terminal terpadu merak,terminal terpadu merak
POI,taman nanggalo,taman nanggalo
POI,kalog express,kalog express
POI,bakso super pak doel,bakso super pak doel
POI,perum griya dinar,perum griya dinar
POI,taman bagelen,taman bagelen
POI,lapangan kweni,lapangan kweni
POI,taman bunga,taman bunga
POI,cluster royal london,cluster royal london
POI,bakso solo pak wi,bakso solo pak wi
POI,rabi raja biting,rabi raja biting
POI,endraprasta cv,endraprasta cv
POI,buana impian 2,buana impian 2
POI,kembang are sampai,kembang are sampai
POI,spbu buket rata,spbu buket rata
POI,taman pendidikan al-qur'an (tpq) al ihlas,taman pendidikan al-qur'an (tpq) al ihlas
POI,balai rupih,balai rupih
POI,stasiun sukaraja,stasiun sukaraja
POI,artadani,artadani
POI,soto ayam pak satar,soto ayam pak satar
POI,graha tirta,graha tirta
POI,bursa kaos polos tkp,bursa kaos polos tkp
POI,kebun tebu,kebun tebu
POI,griya taman sari ashrama,banjar dinas kanginan
POI,banjar dinas kanginan,banjar dinas kanginan
POI,phone ster,pusat grosir cililitan
POI,toko aji saka,toko aji saka monel
POI,btn cendana,btn cendana
POI,gedung pusri,gedung pusri
POI,hendro dan diyah collection,hendro dan diyah collection
POI,ndaru indonesia lantai dasar,mall thamrin city
POI,sd katolik santa maria 1,sd katolik santa maria 1
POI,optik kini,optik kini
POI,maju teknik,maju teknik
POI,kantor desa citeureup,kantor desa citeureup
POI,toko karunia cell,toko karunia cell
POI,komplek pptm,komplek pptm
POI,komplek bni,komplek bni
POI,naga mas toko,naga mas toko
POI,jaya bor,jaya bor
POI,khairul,khairul
POI,casablanca mansion,casablanca mansion
POI,bonsai binor paiton,bonsai binor paiton
POI,griya padma jemursari,griya padma jemursari
POI,surya toserba,surya toserba
POI,warkop siti,warkop siti
POI,kampung bahasa arab,kampung bahasa arab
POI,rm mbak puji,rm mbak puji
POI,pasar sunan giri,pasar sunan giri
POI,roy salon,roy salon
POI,toko hidup baru,toko hidup baru
POI,sop konro,sop konro
POI,mie ayam & bakso dila,mie ayam & bakso dila
POI,jalur isi ulang etol,gerbang tol pluit 3
POI,mt muhammadiyah tersono,mt muhammadiyah tersono
POI,asrama brimob cilincing,asrama brimob cilincing
POI,smp satap smpn 4 kulisusu utara,smp satap smpn 4 kulisusu utara
POI,gedongombo perutbumi,perutbumi
POI,tri buana sakti,tri buana sakti
POI,komplek kharisma makmur,komplek kharisma makmur
POI,sinyal kuat,sinyal kuat
POI,toko pangkalan gas lpg 3kg,toko pangkalan gas lpg 3kg
POI,radio elmitra,radio elmitra
POI,annik juice,annik juice
POI,pt tehnik bayu murni,bandara yia
POI,rusunawa putri,kampus tegalboto
POI,mesjid jami,samping alfamart
POI,padi ikat naswa,padi ikat naswa
POI,mukti cell,mukti cell
POI,joy motor,joy motor
POI,sdn 08,rumah sakit tebet
POI,kios linggar,kios linggar
POI,putra toys,putra toys
POI,situ cihaur,situ cihaur
POI,teguh toko,teguh toko
POI,arfancell,arfancell
POI,teras country residence,teras country residence
POI,yayasan mutiara indonesia,yayasan mutiara indonesia
POI,perum griya kencana,perum griya kencana
POI,asrama polisi,asrama polisi
POI,cluster bumi tessa,cluster bumi tessa
POI,jabat motor,jabat motor
POI,pompa air,pompa air
POI,gracio foto copy,gracio foto copy
POI,sdn jadi 3,sdn jadi 3
POI,ruko elang laut,ruko elang laut
POI,gan cafe,gan cafe
POI,citra towers,citra towers
POI,jcell siboang,jcell siboang
POI,inadaina,inadaina
POI,missi accessories,missi accessories
POI,luwes,luwes lojiwetan
POI,pasar tanggor,pasar tanggor
POI,permandian topa,permandian topa
POI,usm kids,usm kids
POI,tb hs,tb hs
POI,kelurahan penggilingan,kelurahan penggilingan
POI,apotik aldi farma,apotik aldi farma
POI,plaza lotus,plaza lotus
POI,depo air minum al amin,depo air minum al amin
POI,rumah warna rah,rumah warna
POI,anda jaya baru,anda jaya baru
POI,toko ataya,toko ataya
POI,life source. cv,life source. cv
POI,rumah makan bundo kandung,rumah makan bundo kandung
POI,palm spring regency,palm spring regency
POI,prodia tower,prodia tower
POI,fdc skin and body treatment,fdc skin and body treatment
POI,lapangan tembak,lapangan tembak gunung bohong
POI,perumahan bayur sarana indah,perumahan bayur sarana indah
POI,poris plawad,poris plawad
POI,graha sampurna,graha sampurna
POI,toko yeni,toko yeni
POI,kawasan industri manis,zona kawasan industri manis
POI,buana impian 2,buana impian 2
POI,taman bungkul,taman bungkul
POI,bu uci,bu uci
POI,rusun sukapura,rusun sukapura
POI,alfamart,alfamart
POI,terminal patrol,terminal patrol
POI,lorong bersama,lorong bersama
POI,wiyono,sarto wiyono
POI,bank rakyat indonesia,bank rakyat indonesia
POI,drw skincare,samping kantor pos
POI,alfamart,alfamart
POI,leny dan dzaka wedding s house,leny dan dzaka wedding s house
POI,btn sanur 2,btn sanur 2
POI,apotek berkat,apotek berkat
POI,cluster lavesh,cluster lavesh
POI,b tursi,b tursi
POI,terminal grogol,terminal grogol
POI,toko aliong,toko aliong
POI,king ac,king ac
POI,toko jacky,toko jacky
POI,lokasi wisata,pantai khalkote
POI,pantai khalkote,pantai khalkote
POI,kirana pijat pak ali,kirana pijat pak ali
POI,toko sinar tani,toko sinar tani
POI,ud. multi logam,ud. multi logam
POI,toko heri telur,toko heri telur
POI,rumah makan kaganangan,rumah makan kaganangan
POI,gedung pancasila,gedung pancasila
POI,rm rifka zai,rm rifka zai
POI,bidan n. citra m. am. keb.,bidan n. citra m. am. keb.
POI,bpk. m yunus,bpk. m yunus
POI,taman kota metro,taman kota metro
POI,warung rujak lek kat,warung rujak lek kat
POI,kantor kud,kantor kud
POI,lkp nurdeli,lkp nurdeli
POI,sumber waras,sumber waras
POI,jembatan biru,jembatan biru
POI,chantika jilbab,chantika jilbab
POI,omah penyet sukowati,omah penyet sukowati
POI,smk nu wilangan,smk nu wilangan
POI,terminal guntur garut,terminal guntur garut
POI,dedi wahyu cell,dedi wahyu cell
POI,eko prayogya,eko prayogya
POI,perumahan golden land,perumahan golden land
POI,baik.teluk,medan baik
POI,villa asri,villa asri
POI,sinar makmur toko,sinar makmur toko
POI,grand palais,grand palais
POI,konter asri,konter asri
POI,stasiun bojong indah,bojong indah
POI,yayasan bunga mekar group,yayasan bunga mekar group
POI,graha asri,graha asri
POI,"lapangan kartopuran),jayengan",lapangan kartopuran
POI,bengkel las usaha karya,bengkel las usaha karya
POI,toko h erda,toko h erda
POI,warung nasi sunda raos sbr,warung nasi sunda raos sbr
POI,rs sentra medika cimanggis,rs sentra medika
POI,yshop,yshop
POI,komplex top view garden,komplex top view garden
POI,delta clean cuci mobil dan motor,delta clean cuci mobil dan motor
POI,amanah kita,amanah kita
POI,moozee,moozee
POI,kawasan industri mm2100,kawasan industri
POI,toko beras makmur jaya,toko beras makmur jaya
POI,patuna mekar jaya,patuna mekar jaya
POI,sdn jati sari,sdn jati sari
POI,palm spring regency,palm spring regency
POI,nirwana regency,nirwana regency
POI,btn kolam,btn kolam
POI,taman tanjung 2,taman tanjung 2
POI,perum cijerah,perum cijerah
POI,kedai abil,kedai abil
POI,rumah makan paris,rumah makan paris
POI,toko rasik,toko rasik
POI,ud. kresna,ud. kresna
POI,emporium spa tegal,ruko nirmala
POI,oia ugm,oia ugm
POI,tk nurus syifa,tk nurus syifa
POI,mako lantamal viii,mako lantamal viii
POI,multi jaya abadi,multi jaya abadi
POI,first class property,first class property
POI,terminal jati,terminal jati
POI,prima pulsa,prima pulsa
POI,toko djaya abadi,toko djaya abadi
POI,eastparc hotel 1st floor,eastparc hotel 1st floor
POI,kfc,kfc
POI,ghofani buah,ghofani buah
POI,rumah makan bu rakiman,rumah makan bu rakiman
POI,warung nasi mandiri,warung nasi mandiri
POI,kantor kelurahan klender,kampung sumur
POI,galeri puspa daru,galeri puspa daru
POI,cimb niaga,cimb niaga
POI,teguh agung sentosa pt,teguh agung sentosa pt
POI,toko bu siti,toko bu siti
POI,sm salon,sm salon
POI,cv enviro naga mas,cv enviro naga mas
POI,johani lais,johani
POI,ud. ramai,ud. ramai
POI,ari busana,ari busana
POI,tk aras tamar,tk aras tamar
POI,salon susana,salon susana
POI,palm spring regency,palm spring regency
POI,game pc pekanbaru service,game pc pekanbaru service
POI,biyan style,biyan style
POI,rptra udara segar 126,rptra udara segar 126
POI,stasiun sasaksaat,stasiun sasaksaat
POI,cengkong,perum
POI,bengkel kori motor,bengkel kori motor
POI,cimb niaga,cimb niaga
POI,xt square,xt square
POI,ud. surabaya cell,ud. surabaya cell
POI,agen bus kramat djati bitung,samping pos kepolisian
POI,perum griya utami,perum griya utami
POI,jembarati yogyakarta,jembarati yogyakarta
POI,taman setia budi indah,distributor buku kita
POI,distributor buku kita,distributor buku kita
POI,shaga,shaga
POI,perumahan kft,perumahan kft
POI,bank cimb niaga,bank cimb niaga
POI,br. junjungan,br. junjungan
POI,duta cell,duta cell
POI,tia salon,tia salon
POI,masjid as shaalihiin,masjid as shaalihiin
POI,stasiun rancaekek,stasiun rancaekek
POI,graha anam,graha anam
POI,madrasah diniyah (md) an najah,madrasah diniyah (md) an najah
POI,media cinta ilmu,media cinta ilmu
POI,kantor pos cepu,kantor pos cepu
POI,masjid al munir,masjid al munir
POI,kios bu lis,kios bu lis
POI,b. rohma,b. rohma
POI,mtss darul falah,mtss darul falah
POI,bk 3,bk 3
POI,soekarno-hatta international airport,soekarno-hatta international airport
POI,perumahan wahana,perumahan wahana
POI,paradise resort,paradise resort
POI,toko uskah jaya mush nurul,toko uskah jaya
POI,toko hidup baru,toko hidup baru
POI,tang badui kel.,tang badui kel.
POI,setia cell,setia cell
POI,jembatan 3,jembatan 3
POI,the savia,the savia
POI,es doger 88,es doger 88
POI,hanggar lift rembiga,hanggar lift
POI,terminal seruni kedaleman,terminal seruni
POI,jamu jago,jamu jago
POI,taman kota mas,taman kota mas
POI,pasar senen,pasar senen
POI,toko babeh akhir,toko babeh akhir
POI,toko baju kartika,toko baju kartika
POI,tutik,tutik
POI,wisata hotel,wisata hotel
POI,pemancingan aruan,pemancingan aruan
POI,cluster clover garden,cluster clover garden
POI,komplek dian center,top computer
POI,serum pere,jimao
POI,sendang pancur,sendang pancur
POI,rumah makan citra medan,rumah makan citra medan
POI,mie ayam ibu wiwin,mie ayam ibu wiwin
POI,tk syakila,tk syakila
POI,taman simpang kandis,taman simpang kandis
POI,mie ayam ss,mie ayam ss
POI,grasindo 3,grasindo 3
POI,wisata bukit mas,wisata bukit mas 2
POI,azhari,azhari
POI,gerbang permai,gerbang permai
POI,komplek karya baru permai,komplek karya baru permai
POI,asrama pusdikzi,asrama pusdikzi
POI,komplek pesona pasteur residence,komplek pesona pasteur residence
POI,pasar senen,terminal senen
POI,tobi motor,tobi motor
POI,rapia,rapia
POI,perumahan setara,perumahan setara
POI,topnas paint,topnas paint
POI,bandar udara rendani,bandar udara rendani
POI,toko iqbal,toko iqbal
POI,cluster griya indah,cluster griya indah
POI,mi swasta pojok,mi swasta pojok
POI,212 mart,212 mart
POI,salon niar,salon niar
POI,kavling abadi jaya,abadi jaya
POI,smp al-azhar 1 batam,smp al-azhar 1 batam
POI,halte duren tiga,duren tiga
POI,suryacipta city of industry,suryacipta city of industry
POI,bukit hijau ciomas,bukit hijau ciomas
POI,cipto dwi handono,cipto dwi handono
POI,pkk resto dan kafe,pkk resto dan kafe
POI,warung wak umi,warung wak umi
POI,terminal pakusari,terminal pakusari
POI,carissa,carissa
POI,bale tirtawana,bale tirtawana
POI,gajah mada motor,gajah mada motor
POI,real collections,real collections
POI,sarmiyatun,sarmiyatun
POI,musholla ar rahmah,musholla ar rahmah
POI,asrama mahasiswa ui,asrama mahasiswa ui
POI,eman ac ratu,eman ac ratu
POI,jembatan biru depan pt,jembatan biru
POI,toko pulsa,toko pulsa
POI,jembatan kuning,jembatan kuning
POI,sejahtera motor,sejahtera motor
POI,koperasi ilmanusa serba,koperasi ilmanusa serba
POI,depok kav 286 pancoran mas,kav 286 pancoran mas
POI,mmbc cirebon,mmbc cirebon
POI,dokter hewan anas wirdaus,dokter hewan anas wirdaus
POI,eriza butik,eriza butik
POI,won,wonosari lor baru
POI,toko pak daryono,toko pak daryono
POI,kantor desa amal,kantor desa amal
POI,pasir panjang rinca,rinca
POI,pasar rumput,pasar rumput
POI,cimaragas residence,cimaragas residence
POI,panti rahayu,klinik panti rahayu
POI,debby salon,debby salon
POI,blambangan umpu,blambangan umpu
POI,terminal pakusari,terminal pakusari
POI,pivo cafe dan steak house,pivo cafe dan steak house
POI,mis plus jaryul ulum,mis plus jaryul ulum
POI,konsultan cc sandika,konsultan cc sandika
POI,toko karunia pratama,toko karunia pratama
POI,green bay,green bay
POI,kualu,perumahan griya setia nusa
POI,perumahan griya setia nusa,perumahan griya setia nusa
POI,warung masamba,warung masamba
POI,toko bunga,toko bunga
POI,homestay srikandi,homestay srikandi
POI,bunderan undip,bunderan undip
POI,oranye collection,oranye collection
POI,toko kelontong mbak yuda,toko kelontong mbak yuda
POI,cipta abadi,cipta abadi
POI,stasiun bojong indah,bojong indah
POI,kios pardiyem,kios pardiyem
POI,alian cell,alian cell
POI,andini swara pt radio,andini swara pt radio
POI,kunirjamu,kunirjamu
POI,ud. kasdani,ud. kasdani
POI,icha,icha
POI,palm spring regency,palm spring regency
POI,nilo bridge,nilo bridge
POI,kudus-purwodadi al zena skin care,al zena skin care
POI,rizwild distro,rizwild distro
POI,kue pukis bekonang,kue pukis bekonang
POI,sirem,sirem
POI,p. rohmat,p. rohmat
POI,jaya imperial park,jaya imperial park
POI,pln,pln
POI,gemma cell,pelabuhan tamperan
POI,insan cita group,insan cita group
POI,vita rama,vita rama
POI,mangrove kedai,mangrove kedai
POI,makam manggung wonodri,makam manggung wonodri
POI,rm rendang rajo rajo,rm rendang rajo rajo
POI,lucky cel,lucky cel
POI,paraili topoyo 3,topoyo 3
POI,puncak mulya,puncak mulya
POI,bri,bri
POI,milan cafe,milan cafe
POI,kolam renang tirta bayu,kolam renang tirta bayu
POI,dn tailor,dn tailor
POI,dunia mekanik ilham motor,dunia mekanik ilham motor
POI,toko sagala ii,toko sagala ii
POI,lpk yadnya santhi,lpk yadnya santhi
POI,nerada estate,nerada estate
POI,komplek departemen koperasi,komplek departemen koperasi
POI,sebelah superindo,sebelah superindo
POI,rental mobil irma alitrysya,rental mobil irma alitrysya
POI,bandara dealer mitsubishi,simpang empat bandara
POI,estya salon,estya salon
POI,asrama brimob cilincing,asrama brimob cilincing
POI,bk 3,bk 3
POI,kost prima a12,kost prima a12
POI,bali uluwatu,bali uluwatu
POI,green garden,green garden
POI,pt tirta alkalindo,pt tirta alkalindo
POI,bidan yanti,bidan yanti
POI,i home stay,i home stay
POI,mie balap,mie balap
POI,jembatan grenden,jembatan grenden
POI,du lyon,du lyon
POI,new heller cell,new heller cell
POI,reso mega buana. cv,reso mega buana. cv
POI,kedai acai,kedai acai
POI,cafe ameeca,cafe ameeca
POI,sdn jatiluhur ii,sdn jatiluhur ii
